Year,Month,Solar_Radiation,Root_Zone_Moisture,Surface_Moisture,Precipitation,Humidity,Temperature,Skin_Temperature,Wind_Speed,Region,Production_Weight,Zone
2010,5,22.38,0.54,0.56,3.37,12.14,18.04,18.83,2.98,Meru,0.15,Eastern
2010,11,20.35,0.49,0.51,3.13,11.97,17.5,18.82,2.76,Meru,0.15,Eastern
2010,10,23.07,0.47,0.48,2.79,10.71,18.1,19.66,2.87,Meru,0.15,Eastern
2010,9,23.8,0.49,0.5,1.91,9.88,17.37,19.04,3.17,Meru,0.15,Eastern
2011,4,23.65,0.43,0.43,2.92,11.72,18.92,20.48,3.17,Meru,0.15,Eastern
2011,8,21.21,0.49,0.51,3.51,10.42,16.67,18.0,2.68,Meru,0.15,Eastern
2011,12,22.21,0.59,0.61,1.5,11.49,16.48,17.25,1.85,Meru,0.15,Eastern
2011,2,25.74,0.4,0.36,0.95,8.8,18.78,20.25,2.17,Meru,0.15,Eastern
2011,1,24.37,0.42,0.39,0.43,9.34,17.89,19.29,2.21,Meru,0.15,Eastern
2011,7,20.86,0.46,0.47,2.29,10.18,17.0,18.27,2.42,Meru,0.15,Eastern
2011,6,20.33,0.45,0.46,2.69,11.15,17.56,18.71,2.08,Meru,0.15,Eastern
2011,3,25.03,0.41,0.39,2.57,10.58,19.22,21.04,2.48,Meru,0.15,Eastern
2011,5,22.69,0.46,0.47,2.66,11.55,18.32,19.5,3.12,Meru,0.15,Eastern
2011,11,19.74,0.58,0.63,6.86,12.48,17.11,17.87,2.04,Meru,0.15,Eastern
2011,10,21.77,0.52,0.55,5.81,11.7,17.57,18.83,3.08,Meru,0.15,Eastern
2011,9,22.81,0.5,0.51,2.14,10.59,17.64,19.25,2.99,Meru,0.15,Eastern
2012,4,21.11,0.46,0.49,7.81,12.08,18.29,19.51,2.39,Meru,0.15,Eastern
2012,8,20.97,0.54,0.55,2.97,10.35,16.59,17.79,2.67,Meru,0.15,Eastern
2012,12,20.05,0.54,0.57,3.56,12.25,17.08,17.87,2.22,Meru,0.15,Eastern
2012,2,25.4,0.43,0.41,0.36,9.61,17.92,19.17,2.35,Meru,0.15,Eastern
2012,1,25.8,0.49,0.48,0.18,9.17,16.73,17.41,1.94,Meru,0.15,Eastern
2012,7,18.05,0.53,0.55,2.46,10.76,16.11,17.01,1.98,Meru,0.15,Eastern
2012,6,19.9,0.54,0.56,2.18,10.88,16.65,17.5,2.42,Meru,0.15,Eastern
2012,3,26.24,0.41,0.35,0.41,9.64,19.21,20.86,2.49,Meru,0.15,Eastern
2012,5,22.2,0.58,0.63,5.36,12.1,17.37,18.04,2.69,Meru,0.15,Eastern
2012,11,21.09,0.54,0.57,4.84,12.22,17.71,18.76,2.53,Meru,0.15,Eastern
2012,10,22.85,0.5,0.52,3.71,11.06,17.89,19.28,3.11,Meru,0.15,Eastern
2012,9,24.14,0.52,0.53,1.78,10.09,17.53,19.04,3.01,Meru,0.15,Eastern
2013,4,21.33,0.58,0.64,9.66,13.14,18.05,18.72,2.25,Meru,0.15,Eastern
2013,8,20.93,0.51,0.52,2.02,10.14,16.4,17.82,2.97,Meru,0.15,Eastern
2013,12,20.37,0.51,0.53,3.25,11.56,16.96,17.87,2.08,Meru,0.15,Eastern
2013,2,25.58,0.45,0.43,0.14,10.3,18.64,19.92,2.3,Meru,0.15,Eastern
2013,1,23.46,0.51,0.51,1.19,11.29,17.68,18.52,2.03,Meru,0.15,Eastern
2013,7,19.15,0.5,0.51,2.84,10.33,16.19,17.24,2.31,Meru,0.15,Eastern
2013,6,19.49,0.51,0.52,1.68,10.75,16.57,17.54,2.43,Meru,0.15,Eastern
2013,3,22.63,0.43,0.42,2.99,11.83,19.19,20.81,2.83,Meru,0.15,Eastern
2013,5,23.01,0.57,0.59,1.37,11.3,17.18,17.9,3.15,Meru,0.15,Eastern
2013,11,19.25,0.48,0.5,4.09,12.02,17.63,18.82,2.75,Meru,0.15,Eastern
2013,10,23.26,0.46,0.45,1.08,10.26,18.25,19.88,3.29,Meru,0.15,Eastern
2013,9,23.92,0.49,0.51,2.66,10.22,17.85,19.48,2.88,Meru,0.15,Eastern
2014,4,22.9,0.47,0.48,3.81,12.1,18.38,19.65,2.95,Meru,0.15,Eastern
2014,8,21.56,0.46,0.47,2.96,10.22,16.88,18.31,2.98,Meru,0.15,Eastern
2014,12,21.94,0.47,0.48,2.15,11.31,17.34,18.47,2.31,Meru,0.15,Eastern
2014,2,23.17,0.44,0.43,1.82,10.95,18.68,19.92,2.03,Meru,0.15,Eastern
2014,1,24.74,0.45,0.44,0.24,10.08,17.9,19.1,2.11,Meru,0.15,Eastern
2014,7,20.47,0.44,0.44,2.1,10.27,17.11,18.5,2.56,Meru,0.15,Eastern
2014,6,21.66,0.45,0.45,1.77,10.83,17.64,18.96,2.71,Meru,0.15,Eastern
2014,3,23.49,0.44,0.43,2.26,11.51,18.86,20.37,2.64,Meru,0.15,Eastern
2014,5,22.33,0.46,0.46,2.11,11.47,18.22,19.32,3.36,Meru,0.15,Eastern
2014,11,20.6,0.49,0.51,4.09,12.19,17.68,18.86,2.71,Meru,0.15,Eastern
2014,10,22.44,0.45,0.45,2.66,11.06,18.44,20.09,3.26,Meru,0.15,Eastern
2014,9,23.82,0.46,0.46,1.58,9.87,17.6,19.37,3.44,Meru,0.15,Eastern
2015,4,22.01,0.51,0.56,8.61,12.63,18.41,19.38,2.29,Meru,0.15,Eastern
2015,8,23.78,0.48,0.48,1.47,10.01,17.22,18.92,3.36,Meru,0.15,Eastern
2015,12,21.2,0.62,0.65,4.52,12.55,17.16,17.74,1.89,Meru,0.15,Eastern
2015,2,25.94,0.42,0.4,1.6,9.99,18.98,20.47,2.2,Meru,0.15,Eastern
2015,1,25.26,0.45,0.43,1.16,8.31,17.32,18.11,1.97,Meru,0.15,Eastern
2015,7,21.35,0.49,0.49,1.88,10.5,16.88,18.12,3.01,Meru,0.15,Eastern
2015,6,21.19,0.53,0.55,1.46,11.51,17.27,18.13,2.01,Meru,0.15,Eastern
2015,3,25.09,0.42,0.39,2.47,10.02,18.83,20.32,2.96,Meru,0.15,Eastern
2015,5,22.16,0.57,0.61,4.22,12.36,17.49,18.11,2.86,Meru,0.15,Eastern
2015,11,19.37,0.56,0.62,8.2,13.0,17.57,18.36,2.51,Meru,0.15,Eastern
2015,10,21.72,0.47,0.49,5.09,11.39,18.61,20.08,3.38,Meru,0.15,Eastern
2015,9,25.35,0.43,0.41,0.82,9.4,18.55,20.59,3.58,Meru,0.15,Eastern
2016,4,21.17,0.52,0.57,8.69,13.04,18.82,19.76,2.7,Meru,0.15,Eastern
2016,8,22.07,0.51,0.51,1.72,9.95,16.4,17.8,3.12,Meru,0.15,Eastern
2016,12,21.98,0.51,0.52,1.06,11.56,17.07,18.04,2.3,Meru,0.15,Eastern
2016,2,25.15,0.52,0.53,0.92,10.87,17.95,18.59,1.95,Meru,0.15,Eastern
2016,1,21.17,0.59,0.63,3.32,12.23,17.41,17.79,1.73,Meru,0.15,Eastern
2016,7,19.69,0.52,0.53,1.2,10.41,16.19,17.18,2.19,Meru,0.15,Eastern
2016,6,20.73,0.55,0.58,2.24,11.0,16.5,17.32,2.24,Meru,0.15,Eastern
2016,3,25.21,0.5,0.5,2.54,12.2,19.6,20.75,2.37,Meru,0.15,Eastern
2016,5,21.53,0.61,0.65,4.48,12.11,17.29,18.01,2.33,Meru,0.15,Eastern
2016,11,19.93,0.5,0.55,7.65,12.17,17.52,18.66,2.67,Meru,0.15,Eastern
2016,10,24.39,0.44,0.42,1.08,10.03,18.49,20.37,3.1,Meru,0.15,Eastern
2016,9,24.38,0.47,0.46,1.25,9.8,17.6,19.55,3.2,Meru,0.15,Eastern
2017,4,22.92,0.45,0.48,6.36,11.85,18.84,20.22,3.23,Meru,0.15,Eastern
2017,8,21.39,0.5,0.52,2.84,10.51,16.98,18.3,2.98,Meru,0.15,Eastern
2017,12,23.5,0.59,0.62,1.78,11.06,16.41,16.94,2.01,Meru,0.15,Eastern
2017,2,24.42,0.43,0.42,1.89,10.83,18.54,19.97,2.6,Meru,0.15,Eastern
2017,1,25.33,0.45,0.43,0.7,9.46,17.49,18.52,2.05,Meru,0.15,Eastern
2017,7,19.89,0.49,0.5,2.84,10.74,16.91,18.02,2.3,Meru,0.15,Eastern
2017,6,22.06,0.51,0.52,1.42,11.04,17.24,18.18,2.99,Meru,0.15,Eastern
2017,3,26.07,0.42,0.39,1.15,10.75,19.74,21.37,2.59,Meru,0.15,Eastern
2017,5,22.02,0.56,0.6,5.86,12.14,17.47,18.1,3.12,Meru,0.15,Eastern
2017,11,21.02,0.64,0.69,6.95,12.52,16.89,17.75,2.5,Meru,0.15,Eastern
2017,10,23.16,0.54,0.57,6.58,11.56,18.09,19.25,2.8,Meru,0.15,Eastern
2017,9,23.52,0.52,0.55,3.73,10.65,17.41,18.78,2.92,Meru,0.15,Eastern
2018,4,19.35,0.76,0.79,19.54,13.0,17.17,17.64,2.17,Meru,0.15,Eastern
2018,8,21.73,0.7,0.71,1.5,10.63,15.54,16.37,2.77,Meru,0.15,Eastern
2018,12,21.25,0.55,0.58,3.76,12.22,17.21,17.95,2.1,Meru,0.15,Eastern
2018,2,25.2,0.45,0.43,0.66,10.38,18.41,19.81,2.59,Meru,0.15,Eastern
2018,1,24.49,0.5,0.51,0.71,9.53,17.21,17.77,1.52,Meru,0.15,Eastern
2018,7,19.61,0.8,0.8,1.68,10.84,15.03,15.63,2.81,Meru,0.15,Eastern
2018,6,19.03,0.88,0.85,3.71,11.81,15.67,16.04,2.32,Meru,0.15,Eastern
2018,3,19.84,0.55,0.61,8.97,12.42,17.6,18.33,2.1,Meru,0.15,Eastern
2018,5,22.01,0.92,0.88,8.0,12.57,16.7,17.02,2.7,Meru,0.15,Eastern
2018,11,20.35,0.55,0.58,3.77,12.34,17.66,18.71,2.89,Meru,0.15,Eastern
2018,10,22.9,0.55,0.57,2.39,11.25,17.49,18.78,3.39,Meru,0.15,Eastern
2018,9,24.77,0.62,0.64,1.31,10.55,16.81,17.92,3.56,Meru,0.15,Eastern
2019,4,23.72,0.42,0.4,2.23,11.92,20.06,21.68,2.86,Meru,0.15,Eastern
2019,8,22.13,0.44,0.44,1.77,10.11,17.69,19.34,3.07,Meru,0.15,Eastern
2019,12,20.12,0.77,0.8,7.53,13.07,16.98,17.5,1.84,Meru,0.15,Eastern
2019,2,25.15,0.45,0.43,0.37,10.82,18.9,20.25,2.55,Meru,0.15,Eastern
2019,1,23.6,0.51,0.51,1.22,10.85,17.59,18.42,2.1,Meru,0.15,Eastern
2019,7,20.0,0.45,0.44,1.56,10.37,17.28,18.58,2.6,Meru,0.15,Eastern
2019,6,19.71,0.47,0.48,2.86,11.33,17.73,18.88,1.94,Meru,0.15,Eastern
2019,3,26.46,0.42,0.39,1.06,10.35,20.0,21.58,2.5,Meru,0.15,Eastern
2019,5,22.78,0.45,0.45,3.14,11.67,18.49,19.68,3.36,Meru,0.15,Eastern
2019,11,20.3,0.64,0.69,9.11,12.9,17.31,18.05,2.43,Meru,0.15,Eastern
2019,10,21.58,0.57,0.63,9.98,12.28,17.55,18.61,3.41,Meru,0.15,Eastern
2019,9,23.68,0.45,0.45,2.27,10.27,18.39,20.17,3.35,Meru,0.15,Eastern
2020,4,20.95,0.68,0.72,11.53,13.36,17.84,18.46,2.39,Meru,0.15,Eastern
2020,8,20.27,0.62,0.64,2.52,10.88,16.46,17.48,2.7,Meru,0.15,Eastern
2020,12,22.51,0.59,0.61,4.12,11.39,16.77,17.35,1.87,Meru,0.15,Eastern
2020,2,23.37,0.7,0.72,2.61,12.58,17.48,17.85,1.77,Meru,0.15,Eastern
2020,1,20.9,0.73,0.75,3.26,12.42,16.78,16.98,1.68,Meru,0.15,Eastern
2020,7,18.67,0.65,0.67,2.23,10.85,15.8,16.46,2.66,Meru,0.15,Eastern
2020,6,20.44,0.7,0.72,3.76,11.63,16.34,16.82,2.4,Meru,0.15,Eastern
